Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Conference
1,Mahmoud Abdul-Rauf\abdulma02,PG,31,VAN,41,486,16.7,0.514,0.057,0.11800000000000001,1.2,4.7,2.9,32.7,1.0,0.1,9.1,26.8,0.7,0.0,0.7,0.07,0.8,-5.3,-4.5,-0.3,West
2,Tariq Abdul-Wahad\abdulta01,SG,26,DEN,29,420,5.8,0.43799999999999994,0.09,0.324,3.6,11.8,7.6,8.1,1.7,2.1,21.1,17.1,-0.7,0.3,-0.4,-0.049,-5.9,0.0,-5.9,-0.4,West
3,Shareef Abdur-Rahim\abdursh01,SF,24,VAN,81,3241,19.1,0.5489999999999999,0.05,0.415,6.2,19.6,13.0,14.3,1.5,1.6,13.2,24.6,5.6,2.9,8.5,0.126,1.3,0.9,2.2,3.5,West
4,Cory Alexander\alexaco01,PG,27,ORL,26,227,6.3,0.40700000000000003,0.28600000000000003,0.321,0.0,12.5,6.1,23.5,3.6,0.0,28.1,17.3,-0.5,0.3,-0.1,-0.031,-5.9,-0.1,-6.1,-0.2,East
5,Courtney Alexander\alexaco02,PG,23,TOT,65,1382,11.6,0.484,0.08,0.262,3.5,8.4,5.9,8.0,1.7,0.3,10.5,23.2,0.3,0.5,0.8,0.027000000000000003,-1.8,-2.5,-4.4,-0.8,NaN
5,Courtney Alexander\alexaco02,PG,23,DAL,38,472,6.8,0.40399999999999997,0.055999999999999994,0.253,4.9,9.9,7.5,6.9,1.7,0.5,9.6,21.1,-0.5,0.4,-0.1,-0.013000000000000001,-4.8,-1.8,-6.6,-0.5,West
5,Courtney Alexander\alexaco02,PG,23,WAS,27,910,14.2,0.519,0.091,0.266,2.8,7.6,5.1,8.6,1.7,0.2,10.9,24.3,0.9,0.1,0.9,0.048,-0.3,-2.9,-3.2,-0.3,East
6,Ray Allen*\allenra02,SG,25,MIL,82,3129,22.9,0.61,0.35700000000000004,0.299,3.7,11.8,7.8,20.4,2.1,0.5,12.1,24.4,11.5,2.2,13.7,0.21100000000000002,6.5,-0.9,5.6,6.0,East
7,Rafer Alston\alstora01,PG,24,MIL,37,288,12.1,0.429,0.35700000000000004,0.155,1.6,10.6,6.1,34.6,2.4,0.0,18.2,17.2,0.1,0.2,0.3,0.055,-1.8,-2.7,-4.5,-0.2,East
8,John Amaechi\amaecjo01,C,30,ORL,82,1710,8.7,0.455,0.012,0.47100000000000003,4.9,12.7,8.7,7.0,0.8,1.2,14.8,21.7,-1.3,1.4,0.0,0.001,-5.1,-1.8,-6.9,-2.1,East
9,Derek Anderson\anderde01,SG,26,SAS,82,2859,17.1,0.542,0.255,0.405,3.1,10.9,7.2,18.1,2.2,0.3,12.4,21.9,5.6,4.3,9.9,0.166,2.6,1.0,3.6,4.0,West
10,Kenny Anderson\anderke01,PG,30,BOS,33,849,12.2,0.47600000000000003,0.145,0.313,2.1,8.2,5.0,26.5,2.7,0.2,16.8,16.6,0.4,0.7,1.1,0.063,-2.0,-1.3,-3.2,-0.3,East
11,Nick Anderson\anderni01,SG,33,SAC,21,169,6.4,0.33299999999999996,0.684,0.0,2.0,13.7,8.0,11.0,3.0,1.6,10.9,16.7,-0.3,0.3,0.0,-0.011000000000000001,-4.0,0.9,-3.1,0.0,West
12,Shandon Anderson\andersh01,SG,27,HOU,82,2396,11.9,0.528,0.28800000000000003,0.319,3.6,12.3,8.0,12.5,1.8,1.2,16.3,15.4,1.9,2.0,3.9,0.078,-0.2,0.8,0.6,1.6,West
13,Greg Anthony\anthogr01,PG,33,POR,58,856,12.0,0.525,0.628,0.138,3.0,5.4,4.3,14.8,2.5,0.3,13.8,16.9,0.9,0.7,1.6,0.09,1.0,-1.7,-0.6,0.3,West
14,Darrell Armstrong\armstda01,PG,32,ORL,75,2767,18.6,0.535,0.402,0.249,3.7,10.2,6.9,31.3,2.5,0.3,15.2,21.0,5.8,2.9,8.7,0.151,4.0,-0.5,3.5,3.8,East
15,Chucky Atkins\atkinch01,PG,26,DET,81,2363,12.2,0.48100000000000004,0.35600000000000004,0.13699999999999998,1.2,6.7,3.9,24.3,1.4,0.1,12.9,21.2,1.2,1.6,2.8,0.057,0.3,-2.2,-1.8,0.1,East
16,Stacey Augmon\augmost01,SG,32,POR,66,1182,12.3,0.511,0.015,0.327,6.3,9.7,8.0,12.7,2.2,1.3,13.6,13.9,1.3,1.2,2.5,0.102,-1.0,0.9,-0.2,0.6,West
17,Isaac Austin\austiis01,C,31,VAN,52,845,8.3,0.39299999999999996,0.08900000000000001,0.14800000000000002,6.8,23.1,15.0,11.2,1.2,1.9,15.8,18.5,-1.3,0.9,-0.5,-0.026000000000000002,-5.8,0.6,-5.2,-0.7,West
18,William Avery\averywi01,PG,21,MIN,55,463,9.0,0.48200000000000004,0.41,0.25,1.2,6.0,3.6,24.0,1.5,0.6,22.0,20.0,-0.2,0.2,0.0,-0.003,-3.0,-3.7,-6.7,-0.5,West
19,Dalibor Bagaric\bagarda01,C,20,CHI,35,259,3.3,0.304,0.015,0.431,9.7,16.2,12.8,6.2,1.9,4.6,21.4,17.6,-0.9,0.2,-0.7,-0.121,-9.3,0.6,-8.7,-0.4,East
20,Vin Baker\bakervi01,PF,29,SEA,76,2129,13.0,0.48100000000000004,0.019,0.391,9.7,13.5,11.6,7.0,0.9,2.5,14.1,23.8,0.6,1.2,1.8,0.04,-2.4,-1.3,-3.7,-0.9,West
21,Erick Barkley\barkler01,PG,22,POR,8,38,10.3,0.43200000000000005,0.364,0.0,0.0,9.1,4.7,28.8,2.8,0.0,18.5,33.0,-0.1,0.0,-0.1,-0.075,-3.4,-3.6,-7.0,0.0,West
22,Dana Barros\barroda01,PG,33,DET,60,1079,14.3,0.534,0.255,0.19399999999999998,0.6,8.9,4.7,18.0,1.4,0.1,11.8,20.4,1.4,0.8,2.3,0.10099999999999999,0.0,-2.1,-2.1,0.0,East
23,Brent Barry\barrybr01,SG,29,SEA,67,1778,16.6,0.66,0.5710000000000001,0.257,2.1,11.4,6.8,19.4,2.4,0.6,16.2,13.5,4.6,1.2,5.8,0.157,3.5,-0.3,3.2,2.3,West
24,Jon Barry\barryjo01,SG,31,SAC,62,1010,12.4,0.55,0.518,0.28600000000000003,1.8,8.1,5.0,19.0,1.4,0.4,15.6,14.9,1.5,0.9,2.4,0.114,0.0,-1.4,-1.4,0.2,West
25,Tony Battie\battito01,C,24,BOS,40,845,15.2,0.562,0.015,0.34299999999999997,9.7,23.1,16.1,3.3,1.7,5.4,13.8,14.4,1.0,1.3,2.3,0.131,-2.9,1.8,-1.2,0.2,East
26,Raja Bell\bellra01,SG,24,PHI,5,30,-0.6,0.35700000000000004,0.429,0.0,0.0,3.7,1.9,0.0,1.8,0.0,22.2,13.6,-0.1,0.0,-0.1,-0.091,-7.7,-1.4,-9.1,-0.1,East
27,Jonathan Bender\bendejo01,SF,20,IND,59,574,7.6,0.447,0.22,0.366,2.9,11.5,7.3,9.4,0.7,3.5,16.3,21.0,-0.7,0.5,-0.1,-0.012,-5.5,-0.8,-6.3,-0.6,East
28,Corey Benjamin\benjaco01,PG,22,CHI,65,857,8.8,0.45299999999999996,0.268,0.275,5.1,8.9,6.9,14.6,1.8,1.4,15.7,21.8,-0.8,0.3,-0.5,-0.027999999999999997,-3.1,-2.6,-5.7,-0.8,East
29,David Benoit\benoida01,SF,32,UTA,49,446,11.1,0.542,0.08800000000000001,0.265,5.7,16.6,11.3,8.4,0.7,1.1,14.6,19.8,0.4,0.4,0.7,0.08,-2.0,-1.7,-3.7,-0.2,West
30,Travis Best\besttr01,PG,28,IND,77,2457,16.7,0.517,0.12300000000000001,0.287,1.8,8.2,5.1,34.0,2.4,0.3,12.5,19.3,4.8,2.3,7.2,0.14,1.6,-1.0,0.6,1.6,East
31,Mike Bibby\bibbymi01,PG,22,VAN,82,3190,16.8,0.525,0.24600000000000002,0.162,1.7,9.2,5.5,38.3,1.8,0.3,16.7,21.3,4.0,1.4,5.3,0.081,2.3,-1.6,0.7,2.2,West
32,Chauncey Billups\billuch01,SG,24,MIN,77,1790,14.1,0.5379999999999999,0.33,0.29100000000000004,2.0,8.1,5.0,22.2,1.5,0.4,14.4,19.5,2.7,0.9,3.7,0.098,1.0,-2.4,-1.4,0.3,West
33,Mookie Blaylock\blaylmo01,PG,33,GSW,69,2352,15.8,0.455,0.281,0.095,3.0,9.9,6.1,32.3,3.5,0.6,13.3,17.3,1.9,1.6,3.5,0.071,1.1,-0.3,0.8,1.7,West
34,Corie Blount\blounco01,PF,32,TOT,68,1305,11.8,0.473,0.027000000000000003,0.282,13.9,19.4,16.5,7.1,1.6,1.2,18.1,13.2,0.5,1.2,1.8,0.065,-2.3,0.7,-1.7,0.1,NaN
34,Corie Blount\blounco01,PF,32,PHO,30,387,5.8,0.504,0.0,0.319,10.1,14.9,12.4,3.0,1.7,0.9,25.1,8.3,0.0,0.6,0.6,0.077,-4.2,1.7,-2.5,0.0,West
34,Corie Blount\blounco01,PF,32,GSW,38,918,14.3,0.46799999999999997,0.032,0.275,15.6,21.3,18.2,8.9,1.6,1.3,16.6,15.3,0.5,0.6,1.1,0.06,-1.6,0.3,-1.3,0.2,West
35,Mark Blount\blounma01,C,25,BOS,64,1098,11.1,0.541,0.0,0.33,9.9,14.9,12.3,4.8,1.8,5.3,21.3,12.0,0.5,1.4,1.9,0.084,-3.4,2.6,-0.8,0.3,East
36,Muggsy Bogues\boguemu01,PG,36,TOR,3,34,-0.5,0.0,0.5,0.0,0.0,10.2,5.0,19.3,3.1,0.0,66.7,7.9,-0.1,0.0,-0.1,-0.128,-9.7,1.5,-8.3,-0.1,East
37,Etdrick Bohannon\bohanet01,PF,27,CLE,6,19,22.4,0.6940000000000001,0.0,1.0,18.3,24.3,21.3,0.0,0.0,7.7,14.8,16.1,0.1,0.0,0.1,0.276,-1.2,-3.5,-4.7,0.0,East
38,Calvin Booth\boothca01,C,24,TOT,55,933,16.1,0.512,0.0,0.31,9.5,21.1,15.2,7.4,1.6,8.5,15.6,16.3,0.6,1.4,2.1,0.106,-2.6,4.1,1.5,0.8,NaN
38,Calvin Booth\boothca01,C,24,WAS,40,640,14.7,0.48200000000000004,0.0,0.268,9.5,22.5,15.9,5.9,1.4,9.1,16.1,15.6,0.1,0.9,1.0,0.07400000000000001,-3.7,3.8,0.1,0.3,East
38,Calvin Booth\boothca01,C,24,DAL,15,293,18.9,0.568,0.0,0.39299999999999996,9.4,17.8,13.7,10.4,2.1,7.3,14.7,17.9,0.5,0.6,1.1,0.17600000000000002,-0.1,4.5,4.5,0.5,West
39,Cal Bowdler\bowdlca01,SF,23,ATL,44,375,15.8,0.532,0.044000000000000004,0.35100000000000003,8.9,14.1,11.4,1.8,1.4,4.0,7.7,17.0,0.7,0.4,1.0,0.134,-2.0,-0.8,-2.8,-0.1,East
40,Bruce Bowen\bowenbr01,SF,29,MIA,82,2685,8.1,0.478,0.528,0.27699999999999997,2.0,8.8,5.4,8.2,1.7,1.5,10.2,13.1,0.5,3.7,4.2,0.075,-1.4,1.8,0.4,1.6,East
41,Ryan Bowen\bowenry01,SF,25,DEN,57,696,13.3,0.585,0.076,0.306,9.6,8.1,8.8,6.8,2.8,1.2,12.8,12.0,1.2,0.4,1.7,0.114,0.2,0.7,0.9,0.5,West
42,Ira Bowman\bowmair01,PG,27,ATL,3,19,9.2,0.0,0.0,0.0,5.8,5.9,5.9,50.5,0.0,0.0,33.3,7.1,0.0,0.0,0.0,-0.024,-6.9,-5.8,-12.7,-0.1,East
43,Earl Boykins\boykiea01,PG,24,LAC,10,149,17.2,0.461,0.127,0.27,3.2,5.2,4.2,38.7,1.8,0.0,11.3,24.7,0.2,0.1,0.3,0.08900000000000001,1.2,-3.9,-2.7,0.0,West
44,Shawn Bradley\bradlsh01,C,28,DAL,82,2001,16.2,0.551,0.013000000000000001,0.39799999999999996,9.2,24.4,17.0,2.8,0.9,8.1,14.3,13.9,2.5,3.8,6.3,0.151,-2.5,3.8,1.3,1.7,West
45,Elton Brand\brandel01,PF,21,CHI,74,2906,20.4,0.524,0.002,0.38799999999999996,11.2,19.6,15.2,17.0,1.3,3.0,13.3,26.3,4.1,2.0,6.1,0.10099999999999999,1.7,0.5,2.2,3.0,East
46,Terrell Brandon\brandte01,PG,30,MIN,78,2821,20.0,0.507,0.08,0.198,2.4,9.7,6.0,33.7,3.0,0.5,11.2,22.2,5.8,2.7,8.5,0.145,2.8,-0.3,2.5,3.2,West
47,Chucky Brown\brownch01,SF,32,TOT,26,339,9.7,0.46399999999999997,0.032,0.358,2.6,15.7,9.0,5.3,1.4,1.5,6.8,15.5,0.1,0.2,0.4,0.05,-4.0,-1.2,-5.2,-0.3,NaN
47,Chucky Brown\brownch01,SF,32,GSW,6,74,13.4,0.49200000000000005,0.1,0.5,4.0,23.4,12.9,10.9,2.1,1.0,7.6,15.1,0.1,0.1,0.2,0.098,-2.9,-0.5,-3.4,0.0,West
47,Chucky Brown\brownch01,SF,32,CLE,20,265,8.7,0.456,0.013000000000000001,0.32,2.2,13.5,7.9,3.7,1.2,1.7,6.6,15.6,0.0,0.2,0.2,0.036000000000000004,-4.3,-1.4,-5.7,-0.2,East
48,Dee Brown\brownde01,PG,32,ORL,7,155,9.0,0.519,0.727,0.114,0.0,8.1,3.9,11.9,1.3,0.0,13.2,15.2,0.1,0.1,0.2,0.059000000000000004,-0.8,-2.7,-3.5,-0.1,East
49,P.J. Brown\brownpj01,C,31,CHH,80,2811,13.3,0.518,0.006999999999999999,0.373,10.5,19.6,15.1,7.3,1.5,2.4,14.2,12.5,3.4,4.7,8.0,0.13699999999999998,-1.3,2.8,1.5,2.5,East
50,Randy Brown\brownra02,PG,32,BOS,54,1238,8.2,0.43799999999999994,0.013000000000000001,0.16899999999999998,2.1,7.5,4.7,20.1,2.6,0.6,18.0,11.4,-0.1,1.0,0.9,0.034,-3.8,-0.1,-3.9,-0.6,East
51,Rick Brunson\brunsri01,PG,28,TOT,22,208,6.3,0.38,0.259,0.278,2.9,9.2,6.0,24.2,2.0,0.4,21.9,17.4,-0.4,0.2,-0.2,-0.039,-5.4,-1.7,-7.1,-0.3,NaN
51,Rick Brunson\brunsri01,PG,28,BOS,7,142,5.6,0.33399999999999996,0.314,0.257,1.6,6.0,3.7,26.9,2.6,0.5,18.8,15.3,-0.2,0.1,-0.1,-0.043,-5.3,-2.3,-7.6,-0.2,East
51,Rick Brunson\brunsri01,PG,28,NYK,15,66,7.8,0.462,0.158,0.316,5.7,16.0,11.0,18.6,0.8,0.0,27.0,21.9,-0.1,0.1,0.0,-0.03,-5.6,-0.5,-6.1,-0.1,East
52,Kobe Bryant\bryanko01,SG,22,LAL,68,2783,24.5,0.552,0.132,0.369,4.3,11.8,8.1,23.0,2.1,1.1,11.1,31.8,9.2,2.2,11.3,0.196,5.3,-1.0,4.2,4.4,West
53,Mark Bryant\bryanma01,PF,35,DAL,18,101,2.1,0.428,0.0,0.25,4.5,18.3,11.6,4.2,0.5,1.4,18.4,12.2,-0.1,0.1,0.0,0.005,-6.2,-0.5,-6.6,-0.1,West
54,Greg Buckner\buckngr01,SG,24,DAL,37,820,12.1,0.503,0.036000000000000004,0.42200000000000004,8.4,12.9,10.7,8.8,2.1,0.8,10.6,14.1,1.1,0.9,2.0,0.11800000000000001,-0.3,1.1,0.8,0.6,West
55,Jud Buechler\buechju01,SF,32,DET,57,737,9.9,0.57,0.47,0.073,2.9,11.0,6.8,8.4,1.4,1.0,12.9,11.4,0.8,0.7,1.5,0.098,-1.1,0.1,-1.0,0.2,East
56,Rodney Buford\buforro01,SF,23,PHI,47,573,11.3,0.489,0.158,0.12,3.2,11.2,7.3,5.4,1.6,0.8,10.3,22.3,0.1,0.7,0.8,0.071,-2.7,-1.6,-4.3,-0.3,East
57,Matt Bullard\bullama01,PF,33,HOU,61,1000,13.0,0.569,0.698,0.046,2.6,12.2,7.5,6.9,0.5,0.6,3.7,14.9,2.2,0.4,2.6,0.125,2.2,-2.6,-0.3,0.4,West
58,Scott Burrell\burresc01,SF,30,CHH,4,41,12.8,0.507,0.4,0.267,2.8,5.5,4.2,4.6,3.9,0.0,0.0,18.8,0.1,0.1,0.1,0.135,0.6,-1.6,-1.0,0.0,East
59,Jason Caffey\caffeja01,PF,27,MIL,70,1460,13.7,0.544,0.0,0.575,10.6,16.8,13.7,5.5,1.4,1.3,14.3,16.6,2.3,1.2,3.5,0.114,-1.1,-0.7,-1.8,0.1,East
60,Marcus Camby\cambyma01,C,26,NYK,63,2127,20.9,0.5589999999999999,0.013999999999999999,0.38799999999999996,11.5,29.0,20.5,4.5,1.7,5.2,8.5,17.0,4.8,5.5,10.3,0.233,0.1,4.1,4.2,3.3,East
61,Elden Campbell\campbel01,PF,32,CHH,78,2337,16.4,0.505,0.006999999999999999,0.48700000000000004,7.7,21.9,14.8,8.1,1.4,4.4,12.4,22.8,1.9,4.5,6.4,0.131,-2.6,1.9,-0.7,0.8,East
62,Brian Cardinal\cardibr01,PF,23,DET,15,126,4.7,0.39799999999999996,0.161,0.581,6.7,13.0,9.8,3.6,2.8,1.1,18.8,16.5,-0.2,0.2,0.0,-0.009000000000000001,-6.0,0.5,-5.5,-0.1,East
63,Chris Carr\carrch01,SG,26,BOS,35,309,16.3,0.611,0.33,0.536,4.0,13.0,8.3,6.7,0.7,0.7,12.1,23.1,0.8,0.2,0.9,0.142,0.2,-4.4,-4.2,-0.2,East
64,Anthony Carter\cartean01,PG,25,MIA,72,1630,11.3,0.439,0.083,0.215,3.4,9.8,6.6,29.5,2.5,0.5,18.5,19.2,-0.8,2.5,1.7,0.05,-2.8,0.7,-2.1,0.0,East
65,Vince Carter\cartevi01,SF,24,TOR,75,2979,25.0,0.551,0.24,0.303,6.5,9.3,7.9,19.2,2.0,1.9,8.2,30.7,10.3,2.6,12.9,0.20800000000000002,7.7,-0.6,7.0,6.8,East
66,Sam Cassell\cassesa01,PG,31,MIL,76,2709,20.1,0.542,0.087,0.285,1.9,10.1,6.1,36.4,1.7,0.2,14.7,24.9,7.0,1.4,8.5,0.15,2.9,-1.9,1.1,2.1,East
67,Kelvin Cato\catoke01,C,26,HOU,35,624,13.0,0.606,0.0,0.514,8.9,17.0,13.1,2.8,1.1,3.4,15.5,11.9,1.0,0.7,1.7,0.128,-1.4,0.8,-0.6,0.2,West
68,Duane Causwell\causwdu01,C,32,MIA,31,384,4.8,0.396,0.0,0.294,7.1,18.6,12.8,2.2,1.1,3.6,19.3,15.0,-0.7,0.7,0.0,0.002,-8.2,1.4,-6.8,-0.5,East
69,Cedric Ceballos\cebalce01,SF,31,TOT,40,559,15.4,0.526,0.319,0.188,7.1,15.0,11.0,6.9,1.5,0.9,11.4,23.5,0.5,0.8,1.3,0.114,-0.7,-1.5,-2.2,0.0,NaN
69,Cedric Ceballos\cebalce01,SF,31,DET,13,166,13.0,0.49700000000000005,0.563,0.141,4.4,12.5,8.4,7.4,1.8,1.3,10.7,22.0,0.1,0.2,0.3,0.081,0.0,-1.7,-1.7,0.0,East
69,Cedric Ceballos\cebalce01,SF,31,MIA,27,393,16.4,0.539,0.209,0.209,8.2,16.0,12.1,6.7,1.4,0.8,11.8,24.1,0.5,0.6,1.1,0.129,-0.9,-1.5,-2.4,0.0,East
70,Calbert Cheaney\cheanca01,SG,29,DEN,9,153,4.1,0.34,0.0,0.067,3.5,10.8,7.1,8.6,1.4,0.9,13.9,10.5,-0.2,0.1,-0.1,-0.035,-5.8,0.1,-5.7,-0.1,West
71,Chris Childs\childch01,PG,33,TOT,77,1859,9.0,0.494,0.316,0.212,1.5,11.2,6.4,29.8,1.7,0.6,29.9,13.3,-0.2,2.3,2.2,0.057,-2.5,0.3,-2.2,-0.1,NaN
71,Chris Childs\childch01,PG,33,NYK,51,1309,9.1,0.506,0.28800000000000003,0.207,1.3,11.1,6.4,29.0,1.6,0.4,28.8,12.7,0.1,1.8,2.0,0.073,-2.3,0.7,-1.7,0.1,East
71,Chris Childs\childch01,PG,33,TOR,26,550,8.8,0.47200000000000003,0.37200000000000005,0.221,2.0,11.3,6.6,31.5,2.1,1.0,31.9,14.8,-0.3,0.5,0.2,0.018000000000000002,-2.9,-0.6,-3.5,-0.2,East
72,Doug Christie\chrisdo01,SG,30,SAC,81,2939,14.8,0.5379999999999999,0.317,0.396,3.6,9.3,6.5,14.6,3.2,1.0,14.3,16.2,4.3,4.4,8.7,0.141,1.4,2.3,3.6,4.1,West
73,Keon Clark\clarkke01,PF,25,TOT,81,1720,15.6,0.512,0.002,0.462,8.6,19.6,14.0,6.8,1.0,6.3,12.6,18.6,1.5,2.2,3.7,0.10400000000000001,-2.3,2.1,-0.3,0.7,NaN
73,Keon Clark\clarkke01,PF,25,DEN,35,752,11.0,0.46299999999999997,0.0,0.528,8.3,18.7,13.4,7.0,1.1,4.0,16.4,17.4,-0.2,0.7,0.5,0.031,-4.3,1.1,-3.1,-0.2,West
73,Keon Clark\clarkke01,PF,25,TOR,46,968,19.2,0.544,0.003,0.42200000000000004,8.9,20.3,14.4,6.6,0.9,8.0,10.0,19.5,1.7,1.6,3.2,0.161,-0.8,2.8,1.9,1.0,East
74,Mateen Cleaves\cleavma01,PG,23,DET,78,1268,9.0,0.45799999999999996,0.043,0.34299999999999997,2.2,9.1,5.6,26.8,2.0,0.1,23.2,20.5,-1.3,1.2,-0.1,-0.006,-4.1,-1.0,-5.2,-1.0,East
75,John Coker\cokerjo01,C,29,GSW,6,32,-2.8,0.125,0.0,0.0,9.2,7.2,8.3,8.8,1.6,0.0,20.0,13.2,-0.1,0.0,-0.1,-0.192,-9.7,-1.4,-11.1,-0.1,West
76,Derrick Coleman\colemde01,PF,33,CHH,34,683,13.8,0.469,0.2,0.361,7.7,23.0,15.4,10.2,0.8,2.3,12.4,22.8,0.1,1.1,1.2,0.08199999999999999,-3.0,-0.3,-3.3,-0.2,East
77,Bimbo Coles\colesbi01,PG,32,CLE,47,804,9.3,0.44,0.067,0.23399999999999999,1.3,5.6,3.5,27.9,1.8,0.5,18.3,18.1,-0.3,0.3,0.0,0.0,-3.2,-2.9,-6.1,-0.8,East
78,Jason Collier\collija02,C,23,HOU,23,222,7.4,0.435,0.013999999999999999,0.33799999999999997,6.4,12.7,9.6,4.4,0.5,0.9,11.9,19.2,-0.1,0.1,0.0,-0.001,-5.2,-2.8,-8.0,-0.3,West
79,Sean Colson\colsose01,PG,25,TOT,13,44,6.8,0.29100000000000004,0.20800000000000002,0.16699999999999998,5.4,10.2,7.7,38.7,1.2,0.0,7.2,28.8,-0.1,0.0,-0.1,-0.106,-3.0,-3.3,-6.3,0.0,NaN
79,Sean Colson\colsose01,PG,25,ATL,3,14,-10.6,0.0,0.2,0.0,0.0,24.0,11.9,29.4,0.0,0.0,28.6,22.3,-0.1,0.0,-0.1,-0.465,-17.5,-1.6,-19.0,-0.1,East
79,Sean Colson\colsose01,PG,25,HOU,10,30,14.9,0.361,0.21100000000000002,0.21100000000000002,7.9,3.8,5.8,43.0,1.8,0.0,0.0,31.9,0.0,0.0,0.0,0.062,3.8,-4.1,-0.3,0.0,West
80,Tyrone Corbin\corbity01,SF,38,TOR,15,117,-2.2,0.252,0.132,0.105,2.8,9.9,6.3,5.0,0.9,0.0,7.0,16.3,-0.4,0.1,-0.3,-0.126,-8.4,-2.6,-11.0,-0.3,East
81,Chris Crawford\crawfch01,PF,25,ATL,47,901,9.5,0.519,0.081,0.307,3.4,10.2,6.8,6.9,1.2,1.3,16.8,18.3,0.1,0.5,0.6,0.031,-3.1,-0.9,-4.0,-0.5,East
82,Jamal Crawford\crawfja01,PG,20,CHI,61,1050,8.5,0.442,0.385,0.11199999999999999,1.0,9.4,5.0,23.0,2.2,1.0,21.0,17.9,-1.3,0.4,-0.9,-0.043,-3.9,-2.3,-6.3,-1.1,East
83,Austin Croshere\croshau01,PF,25,IND,81,1874,14.3,0.512,0.295,0.33,7.7,15.5,11.7,8.8,1.0,1.9,14.5,23.4,1.2,2.0,3.2,0.08199999999999999,-0.8,-1.0,-1.9,0.1,East
84,John Crotty\crottjo01,PG,31,UTA,31,264,7.2,0.44299999999999995,0.10800000000000001,0.292,6.2,6.9,6.6,19.4,1.2,0.0,20.6,16.1,0.0,0.1,0.1,0.019,-2.8,-1.8,-4.6,-0.2,West
85,Vonteego Cummings\cummivo01,PG,24,GSW,66,1495,10.4,0.425,0.27699999999999997,0.22399999999999998,3.1,7.0,4.9,24.4,2.3,0.7,13.8,18.6,-0.2,0.4,0.2,0.006999999999999999,-1.6,-2.1,-3.7,-0.6,West
86,Bill Curley\curlebi01,PF,28,TOT,20,192,10.5,0.569,0.043,0.40399999999999997,10.7,9.6,10.2,2.6,1.9,3.3,22.4,15.8,0.0,0.1,0.2,0.038,-3.3,-0.6,-3.9,-0.1,NaN
86,Bill Curley\curlebi01,PF,28,DAL,5,15,-8.3,0.26,0.25,1.0,0.0,0.0,0.0,0.0,3.4,4.8,25.8,23.5,-0.1,0.0,-0.1,-0.314,-13.6,0.6,-13.0,0.0,West
86,Bill Curley\curlebi01,PF,28,GSW,15,177,12.1,0.605,0.023,0.349,11.6,10.4,11.1,2.8,1.7,3.2,22.0,15.2,0.2,0.1,0.3,0.068,-2.4,-0.7,-3.1,0.0,West
